T,FC,x1,x2,x3,Target
3,0,6.03883006,7.198257796,5.18389309,2
4,2,2.565298326,5.498075119,4.00843977,2
5,0,5.846063061,8.129787253,3.573482733,2
6,0,7.830794942,3.429208516,2.439232585,2
7,2,3.808389898,5.971142122,5.619456322,2
8,5,7.222285883,7.186456805,9.07025032,2
9,2,7.224561465,4.21175403,4.48739995,2
10,2,3.097628533,7.278383416,4.172384831,2
1,1,3.200828784,4.804178871,5.271802892,2
2,2,7.169407656,4.553255158,2.743147979,2
3,1,4.019410524,2.302751873,10.87154618,2
4,3,7.842475321,3.460204035,6.768467713,2
5,4,7.295825868,4.273029493,5.051491884,2
6,0,5.487721688,8.168770683,5.232495434,2
7,3,5.344694212,7.698449088,7.843860782,2
8,3,8.993505057,7.589854775,5.205333555,2
9,1,2.173893105,6.40652614,3.160766867,2
10,0,2.332726623,6.406723399,2.951723287,2
1,1,6.4507791,6.987971536,8.554454219,2
2,1,2.942326919,5.504645189,2.054558982,2
3,1,5.25712485,7.882914228,5.197122459,2
4,3,5.516253911,5.462093791,10.36215102,2
5,1,6.546922725,3.361833969,6.685879116,2
6,2,4.396969735,6.478367513,8.195016317,2
7,0,6.974355967,4.897093441,4.626625917,2
8,0,4.129364579,3.746511219,8.346175171,2
9,3,7.419697011,4.376021752,7.876205685,2
10,0,3.131890116,7.882874633,7.524438812,2
1,1,4.311088563,4.327436099,6.15204469,2
2,0,7.377490274,3.209556067,4.170425825,2
3,1,2.277631097,3.135638799,2.299753197,2
4,2,4.180721096,6.456835894,3.688746223,2
5,0,7.086496551,5.113175721,4.243705564,2
6,2,3.520107111,9.169928437,4.286305791,2
7,2,2.983520934,6.926014413,7.107666156,2
8,0,6.541294175,2.118479261,4.931347863,2
9,1,4.205666221,5.632893069,2.095447885,2
10,0,3.772506493,3.193237473,6.286006712,2
1,1,3.156404035,6.364950308,7.166269568,2
2,2,4.179117668,7.241888177,5.575884886,2
3,3,7.522914295,5.177144917,6.46729951,2
4,0,4.012648188,5.412561514,6.443957727,2
5,1,3.664533338,7.675694914,6.914428411,2
6,1,6.000973038,5.386620924,4.013071077,2
7,0,4.419017013,5.540643435,3.148833642,2
8,1,4.924635864,3.745260551,5.250310866,2
9,1,2.066805705,2.438786211,4.755309925,2
10,1,6.14328255,7.344501336,6.305987702,2
1,1,2.569741124,2.650589586,6.401605443,2
2,2,3.05949909,3.052966794,5.089394545,2
3,1,6.451975782,5.099194498,5.216082939,2
4,2,9.938703398,7.134050722,7.02046947,2
5,0,3.027428904,6.559000658,4.189877304,2
6,1,6.192908535,5.192242159,4.91649253,2
7,0,4.820201123,3.772729999,5.729562459,2
8,1,3.703886711,8.027770226,8.428719686,2
9,2,3.078087284,4.96878396,3.427319047,2
10,2,5.31148075,3.531003059,3.739770752,2
1,1,5.500332185,7.157104768,4.058448895,2
2,2,2.287665828,7.010812099,2.406484897,2
3,1,2.245898619,7.367518058,6.815205201,2
4,2,6.123576644,3.073879546,3.207906406,2
5,0,4.895443548,7.558957051,5.089866149,2
6,0,9.423966028,5.069554784,4.218365043,2
7,1,6.536589085,2.634411089,4.656878518,2
8,3,3.188268641,4.851291776,5.245202407,2
9,2,3.040928298,4.939872526,5.467615808,2
10,1,5.377632111,4.520365723,7.825990809,2
1,3,7.422179011,5.956721504,5.107614733,2
2,2,8.385424192,3.114423046,3.201963036,2
3,1,8.801628182,5.830274659,5.26589101,2
4,3,4.106085266,2.670481336,3.280212941,2
5,1,7.115944122,6.163537665,4.330611262,2
6,1,5.146800855,6.572980725,4.014935839,2
7,1,5.28509084,4.008488597,6.643061752,2
8,1,4.179314714,5.852394127,5.600589554,2
9,1,3.192556062,3.410757841,7.220470231,2
10,0,6.825987814,6.053023456,3.836136416,2
1,1,2.626297451,7.356710703,7.000910375,2
2,3,6.646016428,7.892127176,2.853631739,2
3,0,2.201524186,6.843669313,5.719410199,2
4,1,4.247071604,3.977336556,7.00256205,2
5,0,4.007438257,6.544294709,5.090829748,2
6,2,6.814749148,6.223429029,5.136414686,2
7,0,6.186455968,5.247303975,8.078081236,2
8,0,4.800117857,2.163908696,5.021155072,2
9,2,9.063183396,4.323540352,2.213092332,2
10,2,6.646124583,4.801092679,8.212431795,2
1,2,5.213485485,5.02101261,6.823720355,2
2,0,4.070931153,7.474583281,7.592262441,2
3,2,7.181577355,3.556394138,5.675356326,2
4,4,6.077958519,7.917284199,5.425272637,2
5,3,4.174875097,2.370759289,4.412153089,2
6,3,5.614266629,15.53348313,4.05195235,2
7,1,6.523174353,2.588488056,6.147766486,2
8,3,4.020301514,6.454934001,6.966695823,2
9,3,5.964688272,2.925167284,5.533615561,2
10,0,5.166665848,5.769010811,3.277272544,2
1,2,3.264691015,8.074624873,5.61675571,2
2,4,7.285854656,4.343154307,5.700174411,2
3,2,7.213093402,3.633046377,2.079234513,2
4,1,7.373977296,6.928769512,2.594385227,2
5,2,5.701596257,4.888790535,6.285748626,2
6,2,2.499602488,5.355304109,6.241323758,2
7,1,4.550740459,6.520689575,4.735395575,2
8,0,8.12327597,7.272148707,5.594451853,2
9,1,5.00365724,6.252747763,6.039894634,2
10,0,7.750167113,3.493133993,7.175104922,2
1,1,8.308264814,6.24678509,7.807461335,2
2,0,9.301844295,5.170539787,6.174144088,2
3,2,6.618775655,2.427400357,3.208758188,2
4,2,4.127639026,7.025315679,7.680015372,2
5,1,3.888077072,6.415616271,6.241044693,2
6,0,5.293654621,6.974558102,5.360543034,2
7,0,4.745713187,6.138322531,7.122981973,2
8,1,6.134352167,2.960518563,7.190143262,2
9,2,7.142369608,7.582635084,3.556425473,2
10,0,7.780020604,3.955378252,5.942461708,2
1,1,4.500775805,6.210676908,5.401060741,2
2,2,7.308076542,3.728161621,4.215324122,2
3,1,5.30818661,2.78555655,5.193633551,2
4,1,5.407473854,2.030578075,4.291594024,2
5,1,4.046616781,2.776112271,7.17089732,2
6,2,4.16323689,7.255396289,7.052623672,2
7,3,2.231786263,8.746769313,3.970783489,2
8,0,3.387651031,6.803877023,7.047015257,2
9,0,7.100699138,2.382568357,6.043245989,2
10,2,7.13863417,6.833304097,3.246878153,2
1,1,4.260180469,7.640227267,6.372925645,2
2,2,4.583948243,6.589343573,5.815448331,2
3,1,5.749543521,5.527538144,3.210656048,2
4,2,9.980052165,3.569357268,3.170527844,2
5,4,4.880590648,4.024290093,2.08524921,2
6,0,3.004467006,5.926124949,5.081786817,2
7,2,3.024907109,7.875420592,6.095847985,2
8,2,6.673368547,5.00311706,8.635672998,2
9,3,6.42300928,5.599100462,6.277615365,2
10,2,6.319141857,3.128544959,7.203900924,2
1,0,7.120486901,7.241333249,7.17454917,2
2,0,3.767428239,4.4950301,7.097083373,2
3,0,7.671371756,6.47730985,2.008480197,2
4,0,4.755809829,6.810997154,4.138359166,2
5,0,2.40698193,3.042174741,3.157546115,2
6,2,2.620271945,5.974893846,6.553762732,2
7,0,2.912578415,6.351387176,3.289350392,2
8,0,6.242041137,5.048773255,4.369139013,2
9,1,2.482344248,3.789979649,3.0731291,2
10,0,6.611947205,6.393468305,7.677249943,2
1,1,7.866158191,13.07673246,8.28005975,2
2,2,4.536020996,9.184900451,5.553106061,2
3,1,3.034900485,7.356721114,7.659632604,2
4,0,2.386500565,6.283208479,4.617716616,2
5,0,5.002910778,7.684666651,7.230499257,2
6,0,7.230332086,9.937915821,3.263033918,2
7,1,4.919598945,5.484579635,5.506596019,2
8,1,6.150721358,7.490287641,5.487845544,2
9,1,10.80754815,4.067221306,5.325706023,2
10,1,8.611065069,7.130437187,5.782081794,2
1,1,4.778495672,3.09110857,6.166997867,2
2,1,3.557713995,6.435026141,5.354829969,2
3,0,4.893435925,7.3820214,5.73291834,2
4,2,8.260531411,9.200667215,7.563256744,2
5,1,4.678334169,2.733460861,8.348187354,2
6,1,6.356882079,3.913214978,8.9080143,2
7,0,7.87836325,6.147556039,6.958764928,2
8,0,5.308174027,2.00724741,9.712165185,2
9,1,4.382205084,10.34602977,9.53057508,2
10,2,6.062206941,2.098999074,3.281492837,2
1,1,5.790438837,7.315825903,4.563940413,2
2,1,4.004877608,6.171907483,3.687158101,2
3,0,6.755360276,6.070549602,6.114491553,2
4,1,2.881283321,9.08038815,6.19951765,2
5,1,7.05757098,7.371967278,7.201949497,2
6,0,4.347825082,5.437104295,7.199829004,2
7,0,2.003310049,6.239087592,6.307679476,2
8,1,5.070007067,7.113508376,5.889525108,2
9,0,7.141330901,3.426351481,3.280576691,2
10,0,6.057937955,5.246009144,4.692113402,2
1,1,8.5983514,4.084309893,4.475774689,2
2,1,2.706417034,5.000984931,6.10413868,2
3,1,7.355069545,6.363159687,12.30222288,2
4,2,3.347984578,8.551897851,7.831635034,2
5,1,3.572897045,6.659203491,6.285768918,2
6,1,2.084327413,5.252903158,8.2924331,2
7,1,4.742612113,3.189133776,10.00123783,2
8,3,2.58365281,4.244599871,8.186139471,2
9,2,5.84871243,7.342418896,3.28694748,2
10,2,3.942803755,8.366233732,5.032892213,2
1,3,4.026223431,5.669547985,7.044954288,2
2,2,6.245194476,5.686158509,4.051358704,2
3,0,8.037573443,2.534003498,3.272705788,2
4,0,5.382941378,2.047900957,4.699840385,2
5,1,9.954145605,2.168859061,6.840353313,2
6,0,5.597968006,5.276778967,3.029651473,2
7,0,4.158880712,5.208377282,5.866479775,2
8,1,3.352667326,6.122063685,3.384899279,2
9,1,5.336715196,4.846922713,3.109819861,2
10,4,5.674000661,3.666748878,7.782685022,2
1,2,7.087189156,6.806084815,9.929418388,2
2,1,7.076477035,5.493029511,2.537878084,2
3,0,4.049283136,7.955474896,8.112628823,2
4,1,3.611861787,6.551247951,2.679214719,2
5,1,3.505229778,2.061714337,8.494206413,2
6,1,6.099795895,5.551624801,8.257366167,2
7,2,7.525865871,3.198395879,5.75364355,2
8,2,3.23377408,5.952589692,6.081730813,2
9,1,7.564882828,8.048654782,5.714809119,2
10,0,5.275998117,2.207016189,5.308032112,2
1,3,3.402553129,4.273294335,6.500592847,2
2,0,7.047709958,5.662484754,2.492404209,2
3,1,5.660283231,4.220086787,4.164817704,2
4,0,3.037895412,4.981525944,7.570401731,2
5,1,6.234889219,4.59577513,3.163955556,2
6,0,6.246962079,4.882154399,2.953983334,2
7,2,6.53752916,3.410754954,4.206142631,2
8,3,6.260550362,5.066889726,6.73334195,2
9,1,3.344590889,4.441528785,2.974024466,2
10,0,7.31089907,3.407165769,5.103189043,2
1,0,2.482108775,7.048754412,9.163466525,2
2,0,3.288753518,5.005282949,5.752004946,2
3,1,4.375958279,7.341655871,6.251822546,2
4,0,4.629777271,8.067946713,4.247799195,2
5,2,5.964851283,2.053303759,4.24413307,2
6,1,5.245287912,5.001882984,3.220681058,2
7,1,5.464478472,7.183976408,9.040691984,2
8,1,7.361846985,7.290720269,6.815474408,2
9,0,7.012953731,6.428937157,5.299667459,2
10,0,6.711070503,7.323924824,5.325802987,2
1,1,6.069228608,6.274401185,4.362092461,2
2,1,7.430456112,8.95935249,6.381261907,2
3,0,7.533026097,2.092867405,7.658690155,2
4,1,3.593006842,6.321123385,8.755395373,2
5,0,5.464804687,2.081675353,5.907722204,2
6,0,2.09126121,3.285808051,5.780903315,2
7,1,3.853090317,4.923586264,4.750238384,2
8,1,5.086485073,5.438125494,4.306212816,2
9,4,4.248605413,3.5901599,4.316041003,2
10,0,3.733980825,7.418872318,3.75530347,2
1,2,5.267906403,4.849973373,6.066046708,2
2,0,4.03542045,2.380532592,2.320321398,2
3,1,3.615944948,3.568136131,7.759781009,2
4,2,11.15914706,3.999138934,4.12111296,2
5,2,7.066135238,2.005978731,5.08954015,2
6,0,5.137734692,5.04976322,6.903135521,2
7,0,3.220085523,5.0227717,9.650618983,2
8,1,7.740095363,5.036395322,7.459125413,2
9,0,3.157529309,2.106196056,7.041452261,2
10,2,2.861801799,6.809700342,6.793839433,2
1,3,5.803451883,8.00867578,6.954705202,2
2,3,4.786422943,7.690868148,7.601632308,2
3,1,8.007275082,6.5308578,6.740713558,2
4,1,4.328901429,8.810447035,2.804617463,2
5,1,5.218224554,10.35214296,3.1406526,2
6,0,7.86692886,6.844417733,8.352021078,2
7,1,6.358014169,6.552947879,4.028319758,2
8,1,8.362481246,3.71024826,7.671161561,2
9,1,9.438736377,2.7935721,4.024432939,2
10,1,4.0471355,6.671228092,4.10048663,2
1,0,2.160599172,6.488828966,5.904483664,2
2,2,6.279610214,9.802798504,2.413953206,2
3,4,5.271325685,7.067156946,8.041190063,2
4,2,8.656951858,6.847775826,6.499944418,2
5,3,7.357851902,5.517608966,3.665630181,2
6,0,3.64622243,2.041469346,5.356096833,2
7,1,2.988949099,2.133515302,4.588280049,2
8,0,3.559940309,4.450720766,3.18481256,2
9,2,7.090108909,6.863505395,4.175864462,2
10,2,8.261894276,8.086043295,7.140886285,2
1,1,3.829980666,5.985779883,5.747954514,2
2,0,2.218780044,4.429133398,3.901442321,2
3,1,5.360242467,4.61165243,3.721391216,2
4,4,6.000386454,6.151073126,4.192488373,2
5,0,4.435761787,2.799056587,9.00928293,2
6,4,10.35958404,5.559235096,7.032757226,2
7,1,5.9105859,7.827131613,6.213650186,2
8,2,6.611882659,5.191542838,8.246557343,2
9,0,4.244672716,2.79436468,2.656149054,2
10,1,7.285247085,9.075069216,5.694398693,2
1,4,5.597801766,7.234361318,6.035606906,2
2,0,3.429497419,4.524593366,6.958553188,2
3,1,5.577954596,4.086058068,10.21405019,2
4,2,2.075677706,5.179170734,7.358612017,2
5,1,3.269516284,7.643254413,8.411516508,2
6,1,2.030399146,2.179003365,7.119511116,2
7,0,7.893534613,4.166189167,2.735904833,2
8,0,2.135823229,2.512079705,5.230426101,2
9,2,5.045114463,4.091772862,6.954488137,2
10,0,3.080191978,7.599230109,6.136149259,2
1,2,5.189260931,7.002687013,5.411101166,2
2,0,8.23758561,5.80621327,4.559316013,2
3,1,4.243827055,4.014303588,9.117480283,2
4,2,3.695909219,5.871439329,6.035904569,2
5,1,2.002337087,2.233978057,6.063017671,2
6,0,3.928848077,8.518023339,6.59660923,2
7,1,6.070108528,9.739164232,6.307957247,2
8,1,6.48442634,5.391623013,4.402916377,2
9,2,7.199359681,5.310198421,2.158977734,2
10,1,3.666426915,4.206870013,2.5556142,2
1,1,2.189735324,2.987757002,3.231464657,2
2,2,8.271345409,5.443705831,8.934422138,2
3,0,6.578848297,7.123729587,7.141588342,2
4,1,4.647072693,6.187268843,7.380689078,2
5,1,2.360397484,5.067177793,7.164920584,2
6,3,5.221247237,7.604383666,5.142397869,2
7,4,7.898157253,5.763065371,5.107981612,2
8,1,3.46806705,7.858602786,4.626117193,2
9,1,3.773259526,10.27379079,2.079764753,2
10,1,6.867780627,4.39511822,3.497195286,2
1,2,4.108648435,6.626282851,4.093851873,2
2,0,2.971362837,8.394438936,6.34374659,2
3,1,4.393694038,7.516928956,5.438652701,2
4,1,4.10648529,7.389799229,3.541358813,2
5,2,2.301296453,7.019922875,7.680174365,2
6,1,5.417683323,7.280112895,4.030960675,2
7,1,7.443385623,7.813156352,3.114662755,2
8,3,5.012883515,4.59119239,7.05997777,2
9,1,6.943396916,2.091019352,7.174395774,2
10,1,6.237422206,8.608558901,3.218718182,2
1,2,2.864488481,6.566594615,3.643143667,2
2,2,5.372848473,6.137506356,5.082557541,2
3,3,8.358112434,4.615306615,3.138909247,2
4,2,7.482577012,4.102843703,4.716247924,2
5,4,9.901486324,3.311386559,5.226478746,2
6,2,6.852197098,3.018487597,3.327835456,2
7,3,6.252411698,7.874727448,6.892748377,2
8,1,3.606929882,4.03864108,4.476612232,2
9,2,7.125495127,3.594994179,8.223678857,2
10,1,4.297875457,6.250945129,7.218844039,2
1,1,8.842961672,6.806912308,2.827548562,2
2,2,6.482627707,7.145795775,5.272626993,2
3,1,7.170828915,5.224325051,3.074323855,2
4,3,5.435570409,6.510961087,5.641053916,2
5,4,4.351404478,5.163057621,6.666082645,2
6,0,2.003490079,7.518429586,8.18232349,2
7,1,7.326288519,2.352742946,4.105127742,2
8,2,3.632102799,3.035635057,8.853089635,2
9,0,5.069807063,4.090899392,6.552922686,2
10,1,6.505833113,7.967500367,7.3308356,2
1,4,10.76171713,3.680135752,8.220548607,2
2,2,2.379940131,6.577407115,3.72710843,2
3,1,3.892021855,6.403105129,4.2443746,2
4,1,5.817986399,7.619028764,4.93294158,2
5,0,6.102534658,6.191770814,3.469516982,2
6,1,2.831019361,6.753450712,7.301387696,2
7,1,5.901950431,5.66719646,4.299644049,2
8,2,6.646443178,7.564315922,7.265803458,2
9,0,3.247816932,7.338948702,6.490450074,2
10,2,5.415441555,6.439728934,5.174345548,2
1,2,6.215187271,2.676463029,4.738947073,2
2,0,4.122259351,3.677633904,5.219709984,2
3,3,6.110689815,3.407894642,4.82122202,2
4,0,4.899996951,3.138671923,8.492350533,2
5,0,5.330751125,4.91464247,5.861685066,2
6,0,6.181575835,7.034274005,7.371377748,2
7,2,8.003792652,7.193138687,6.025746936,2
8,1,6.045562685,5.564895035,7.386595018,2
9,0,7.265699747,3.574773787,3.340757154,2
10,1,4.348372283,4.174292354,5.822668793,2
1,1,3.355099327,7.931953583,3.493140037,2
2,0,6.466447511,3.310372287,5.022094231,2
3,1,7.243957383,5.390663946,6.026609082,2
4,6,8.986195928,5.080033135,6.053150052,2
5,0,4.150210501,5.627619325,6.860206567,2
6,0,7.245367689,3.215465222,2.669236187,2
7,0,5.503646149,7.956380158,3.05151667,2
8,2,4.172250213,7.930495458,7.495246111,2
9,2,2.912109352,4.122541744,5.288937128,2
10,1,3.08189177,5.206415895,6.483158652,2
1,2,7.158966419,3.580514983,7.036946875,2
2,1,7.063201801,8.957611539,3.695696394,2
3,0,4.39769915,7.88921256,5.666292389,2
4,1,6.078562159,7.897436556,6.020492453,2
5,0,2.076112663,4.329341447,4.031581389,2
6,0,7.056091927,10.7653844,5.787021829,2
7,0,9.265734254,7.240471975,6.143664689,2
8,3,5.817691394,5.056497855,11.09752126,2
9,1,5.933927475,4.181747347,5.156043962,2
10,0,6.184120768,6.212990761,6.377372949,2
1,2,5.990345569,7.251810358,7.639811537,2
2,0,6.687532816,6.445771316,4.943161784,2
3,2,8.70309361,3.611662598,4.076954676,2
4,0,5.326716318,6.328673738,3.418496936,2
5,1,6.135594273,5.411822766,5.513291831,2
6,3,5.678643073,4.794661568,7.598102082,2
7,0,2.803920735,4.545596978,4.01281175,2
8,3,8.70860202,4.186854993,5.760264537,2
9,1,3.820102509,3.449919672,5.468841706,2
10,1,4.997432335,5.184175583,2.177165074,2
1,2,5.520285308,5.087688679,3.070296625,2
2,2,6.205053041,7.132415585,2.428214198,2
3,2,8.35071907,6.701905831,6.131878732,2
4,2,3.574175664,6.620390739,5.10178706,2
5,5,2.077292638,6.953360744,4.461321879,2
6,3,4.532808857,4.519381242,4.422313778,2
7,0,11.06380034,5.971170747,4.42663877,2
8,1,6.129262188,4.397198707,6.111341309,2
9,0,3.584750064,7.268808487,12.69766599,2
10,0,7.203219193,8.100962963,2.174028851,2
1,1,6.019410728,2.760772556,3.019982266,2
2,3,5.791744502,9.100675177,2.800986848,2
3,2,7.589050698,2.788351712,6.173814422,2
4,2,7.134578196,8.394774632,4.172570598,2
5,1,3.881985355,3.414814075,5.410233453,2
6,5,8.036122884,8.774328811,4.013548175,2
7,2,5.699724903,6.349505823,4.203633242,2
8,1,3.161876321,4.095778741,5.913030816,2
9,1,7.73235582,6.032001168,2.206199078,2
10,2,7.37567679,6.577485373,5.311574307,2
1,2,5.140145925,7.230890395,5.066054907,2
2,2,7.573495481,3.038001409,7.209287204,2
3,0,7.405951939,5.394570165,7.160347828,2
4,0,8.078683932,7.511411241,6.513001344,2
5,2,5.643019525,7.534407398,5.390398007,2
6,3,6.204907671,5.854599541,6.459538538,2
7,2,6.79859551,5.197386873,6.07278814,2
8,2,2.05594558,5.64075126,3.286484948,2
9,2,5.331928704,3.337509316,7.260729694,2
10,4,4.273338117,4.120894903,6.412330245,2
1,2,4.289916782,8.479322777,7.261006409,2
2,0,6.960515506,8.034771637,9.976273239,2
3,3,6.684340527,5.03277658,9.124997005,2
4,1,4.375800523,3.00661782,7.792370117,2
5,1,6.322701757,3.353097709,3.113792575,2
6,2,6.361825286,6.669621644,7.733403026,2
7,2,2.736967595,7.130527768,4.943576897,2
8,1,2.842712434,4.881693125,6.202471945,2
9,1,6.698408148,5.376663116,6.390870773,2
10,0,2.424153164,3.960577371,6.119347886,2
1,1,7.595799315,4.139061878,7.050407583,2
2,0,6.002464697,3.366400315,3.345727926,2
3,0,7.885100134,6.033328118,6.642868482,2
4,1,5.611910945,7.113275105,3.16618585,2
5,3,5.667883561,7.371387783,7.411335734,2
6,1,6.568899659,4.59378889,4.055843921,2
7,0,6.141864626,6.36839829,8.543468624,2
8,2,2.024766748,3.679299394,7.62480659,2
9,1,4.970644453,6.60034237,4.175562477,2
10,2,11.38962574,5.982177275,3.147048238,2
1,1,3.490567215,2.438733224,6.304191385,2
2,0,2.683219108,8.043186733,7.265724953,2
3,0,8.305565503,5.731737864,4.39271598,2
4,0,5.383804983,2.090063567,3.491574038,2
5,0,4.169805751,7.451365701,5.64101516,2
6,0,6.460696841,5.06452631,4.90000616,2
7,0,4.198481757,7.446117553,6.582765035,2
8,0,5.848276119,3.480258711,7.324035804,2
9,0,7.014809334,3.62846769,4.932263004,2
10,2,7.215307714,6.304446865,2.152888432,2
1,1,4.106523923,3.876395441,2.524785232,2
2,0,6.855793684,6.142803974,3.3558432,2
3,1,6.537118482,6.910058323,2.342174471,2
4,6,4.426217443,3.590729874,7.317609044,2
5,1,6.078160085,5.042330752,6.31544951,2
6,2,9.521997973,7.024064385,4.338273445,2
7,0,2.752386545,6.1655909,3.102376295,2
8,1,6.67004429,4.180591262,5.366842724,2
9,2,7.794965969,5.458873436,6.084529378,2
10,1,3.765332936,6.286271383,10.05041922,2
1,3,8.501775036,7.244005516,4.983559189,2
2,1,4.411770883,9.013496977,7.097789866,2
3,2,3.695120348,2.044642614,7.597691328,2
4,4,5.639270823,4.015463146,5.217554841,2
5,3,4.022467122,5.087706792,5.379993854,2
6,3,4.267410071,7.164154079,2.677253744,2
7,3,9.523358621,7.132303759,5.624620498,2
8,0,2.01609619,7.103798453,3.162526721,2
9,3,4.285079004,4.151487417,5.447825796,2
10,0,8.870465775,8.065587773,6.509123789,2
1,2,4.05206877,4.119101623,5.096497032,2
2,1,7.721501629,3.873965859,3.094679361,2
3,2,7.989474093,5.304246579,6.146338584,2
4,1,3.024039009,6.189322074,4.648599531,2
5,2,4.935752027,2.938977476,6.543146707,2
6,1,7.268872307,4.208751486,4.444009078,2
7,0,7.604067937,6.149746925,6.350642152,2
8,0,4.362753804,4.318731872,2.125697688,2
9,2,6.303353284,4.077109979,5.108783044,2
10,2,2.514515822,5.240064885,6.074591553,2
1,1,9.044347153,5.152037457,5.664627163,2
2,2,7.709629284,4.197185086,4.442781248,2
3,0,2.618735858,6.556193486,5.322522047,2
4,0,4.817257259,5.461090993,3.3754869,2
5,0,3.162960208,5.892088877,2.109864901,2
6,1,4.95194149,2.995293847,3.032908219,2
7,0,3.428016589,10.25182713,8.156833347,2
8,0,2.140223088,3.376446786,4.54933552,2
9,1,6.529788307,2.720746966,6.661626207,2
10,3,2.215699007,3.148532143,4.951201667,2
1,4,4.454869497,8.112774568,6.134304743,2
2,0,5.249919752,7.487232051,5.736515057,2
3,1,3.259851222,3.333618792,4.173064049,2
4,2,2.5098818,6.257961133,6.030775394,2
5,1,3.319151681,4.717735838,4.268361718,2
6,3,7.682599486,4.241469393,4.03289726,2
7,4,7.328898622,7.88691223,5.820999913,2
8,1,4.348936398,7.217068056,6.27083421,2
9,0,6.250974758,9.925104539,4.458691476,2
10,1,5.172991773,3.264277198,2.076485923,2
1,0,5.643956427,8.127780242,3.87905077,2
2,2,7.845664158,5.152792791,4.914450084,2
3,0,5.429333538,4.528106714,4.954978657,2
4,2,3.657347974,5.245720804,8.826121532,2
5,2,5.245862526,8.154793553,4.659773182,2
6,2,3.077602925,6.117913479,6.977270936,2
7,2,7.471993923,3.068370812,3.691793175,2
8,3,6.663103965,3.215700313,7.766176519,2
9,1,7.99150055,8.125178454,5.598336833,2
10,2,5.28209882,5.610847426,5.077567815,2
1,1,6.559425284,4.879189944,4.908029832,2
2,0,9.327958633,3.717899578,5.945586188,2
3,1,8.427800124,4.37052517,7.737001713,2
4,1,7.28658537,3.084780266,7.765595795,2
5,1,3.129498566,4.010594797,3.223643942,2
6,0,7.170784937,2.709594759,5.232032558,2
7,1,2.895496456,5.980863952,4.443624645,2
8,1,7.005822628,4.063443673,6.1610556,2
9,3,5.014899211,3.32076017,6.180694291,2
10,3,2.212466029,8.591666841,4.226970971,2
1,1,2.079215829,5.333359121,8.887596408,2
2,1,7.49388471,5.793150338,7.513297656,2
3,0,2.125824345,6.068153942,2.027690201,2
4,1,4.776381001,6.094348494,5.684570873,2
5,0,3.87868314,3.991814247,5.117181168,2
6,0,5.389191783,7.828535399,6.45141469,2
7,0,7.336496333,4.26216764,5.396573905,2
8,0,5.085801936,6.729562093,6.560647555,2
9,0,6.034799644,3.351266864,2.956815089,2
10,1,4.793626606,6.819873389,4.26646469,2
1,2,2.110671833,5.654974119,7.599090138,2
2,1,7.370714267,5.138255973,3.126958968,2
3,1,7.512282708,4.641901188,2.008676481,2
4,2,7.089081984,2.567015577,3.143993142,2
5,1,3.552975,6.240592294,8.462813946,2
6,0,3.460135792,6.924111367,4.357124221,2
7,3,5.308466704,3.172815992,9.833775235,2
8,1,6.752438969,4.714869088,2.478656696,2
9,1,5.709638947,7.854366634,6.74236169,2
10,1,6.048369735,6.224264454,8.385345095,2
1,2,7.229516916,3.084583401,3.337969955,2
2,5,5.060514173,8.510607358,5.627673604,2
3,1,4.768199643,2.103805991,4.113470927,2
4,4,7.947073329,2.804108855,3.316076158,2
5,2,4.139412526,5.432123697,6.319975182,2
6,0,2.760433092,7.095308684,4.542161039,2
7,1,7.183080558,6.231784941,10.19710003,2
8,1,4.277291526,9.225320043,5.997253527,2
9,2,4.920494769,5.223621843,4.392863253,2
10,1,9.396203687,7.648994994,2.278909249,2
1,1,10.78756236,7.759653823,6.488457359,2
2,1,5.139256318,3.956788755,5.042113123,2
3,0,6.120863307,5.074271664,5.36117321,2
4,0,5.459650183,2.752078104,4.122797348,2
5,1,2.223697282,3.304196227,5.91282723,2
6,1,6.205769055,4.730932155,8.368422592,2
7,1,7.185253283,5.335817469,3.475078263,2
8,2,5.590203633,9.668855577,6.014548677,2
9,1,7.870295014,6.443922526,4.015118465,2
10,0,7.03675522,8.578801202,6.095580818,2
1,3,9.608782973,3.146783548,8.424119005,2
2,1,5.447336167,4.346963534,6.484701798,2
3,2,7.208071938,9.879872128,4.204306335,2
4,0,6.029817498,4.255426264,2.403826667,2
5,1,2.955584062,5.656946474,6.18145179,2
6,0,3.37128478,4.550286448,3.195983983,2
7,0,8.395783564,6.886711499,4.723885817,2
8,0,3.428177731,7.652098286,7.017073353,2
9,1,7.410241339,2.476595966,3.209666135,2
10,1,4.016821882,6.561904258,7.354085078,2
1,0,7.497231026,4.442668014,7.560332156,2
2,2,5.496343356,6.43352198,8.846739517,2
3,1,3.855603638,3.037706736,5.911868256,2
4,0,4.611549321,8.986955358,6.445893209,2
5,4,5.274766342,4.049309283,6.740334233,2
6,0,4.407572929,2.058953402,2.820661022,2
7,2,6.051921028,5.433585369,4.002264349,2
8,1,6.44059339,6.373294904,6.060045115,2
9,1,4.471127788,8.572537392,6.26630158,2
10,2,5.342602854,4.639284068,7.034747322,2
1,1,6.70631346,5.47923709,9.776591356,2
2,1,2.512672577,4.189142781,3.659684278,2
3,2,6.029004742,6.221066652,2.545161082,2
4,0,7.252851761,5.274404677,9.837622096,2
